epoch,model_name,CRPS,ND,NRMSE,CRPS_Sum,ND_Sum,NRMSE_Sum
1, mgtsd, 0.9672039008537683, 1.013241430880245, 7.143919886409246, 0.9914674244196038, 1.0106648282013804, 1.0705100028838144
1, mgtsd, 0.9500767883564538, 0.9989729741147574, 7.002506289741635, 0.974302035297478, 0.9973153042862225, 1.0582889068434147
